evento_id,timestamp_evento,timestamp_resolucion,ip_origen,ip_destino,puerto_destino,protocolo,tipo_evento,categoria,severidad,sistema_afectado,sistema_operativo,pais_origen,usuario,analista_id,bytes_enviados,bytes_recibidos,accion_tomada,tiempo_respuesta_min,falso_positivo,resuelto
EVT102381,2024-03-05 16:47:07,2024-03-05 19:11:07,151.159.222.239,10.8.46.227,445.0,ICMP,XSS detectado,Web,Media,FW-DMZ,Cisco ASA,Estados Unidos,user_perez71,ANA002,1817349,956120,En revisión,144,FALSE,TRUE
EVT104942,2024-07-07 18:23:45,2024-07-07 22:44:45,118.180.84.2,10.6.44.171,3306.0,FTP,Login exitoso,Autenticación,Media,SRV-WEB-01,Linux Ubuntu 22.04,Alemania,user_hernandez19,ANA010,314513,542163,Alertado,261,TRUE,TRUE
EVT100939,2024-08-18 11:00:55,2024-08-18 11:38:55,203.108.174.129,10.9.3.145,3306.0,FTP,Exfiltración de datos,Exfiltración,Crítica,FW-PERIMETRO,Fortinet FortiOS,Rumania,,ANA006,2034255,1455489,Bloqueado,38,FALSE,TRUE
EVT105284,2024-09-23 9:11:02,,221.86.28.9,10.10.33.20,445.0,HTTP,Malware detectado,Malware,Alta,WS-FIN-014,Windows 11 Pro,Ucrania,user_lopez21,ANA010,2332130,445272,En revisión,75,FALSE,FALSE
EVT104385,2024-08-24 12:05:32,2024-08-24 12:51:32,167.185.219.197,10.3.43.113,8080.0,FTP,Escalación de privilegios,Control de acceso,Crítica,SRV-WEB-02,Linux Ubuntu 22.04,Rumania,user_garcia69,ANA014,2391525,1049513,Alertado,46,FALSE,TRUE
EVT104591,2024-11-25 10:18:22,2024-11-25 12:27:22,134.140.172.116,10.7.36.216,8443.0,SSH,phishing detectado,Ingeniería social,Media,WS-FIN-022,Windows 11 Pro,México,user_perez77,ANA011,836901,1927026,Cuarentenado,129,FALSE,TRUE
EVT102799,2024-03-08 19:06:16,2024-03-08 20:00:16,185.173.188.75,10.10.17.221,443.0,RDP,Fuerza bruta,Autenticación,Alta,WS-RH-005,Windows 10 Pro,México,user_lopez87,ANA007,2086181,4383,Bloqueado,54,FALSE,TRUE
EVT102147,2024-02-23 5:24:25,,213.66.167.92,10.5.12.15,25.0,HTTPS,Fuerza bruta,Autenticación,Alta,FW-PERIMETRO,Fortinet FortiOS,Rumania,user_hernandez19,ANA012,471837,834593,Cuarentenado,71,FALSE,FALSE
EVT103591,2024-07-07 14:04:48,2024-07-08 0:17:48,185.147.44.111,10.1.8.118,22.0,RDP,Login fallido,Autenticación,Baja,SRV-WEB-02,Linux Ubuntu 22.04,México,user_gonzalez13,ANA003,3680435,1535379,Permitido,613,TRUE,TRUE
EVT105231,2024-05-22 18:07:21,2024-05-23 14:39:21,134.126.217.254,10.8.9.200,22.0,UDP,Escaneo de red,Reconocimiento,Baja,SRV-VPNGATEWAY,Linux Debian 11,Rusia,user_gonzalez57,ANA007,4193079,1181497,Permitido,1232,TRUE,TRUE
EVT105011,2024-06-08 17:18:13,2024-06-08 20:00:13,213.220.187.205,10.5.3.61,53.0,UDP,Escalación de privilegios,Control de acceso,Alta,WS-RH-005,Windows 10 Pro,México,user_ramirez52,ANA010,340653,1540951,Permitido,162,TRUE,TRUE
EVT104645,2024-11-08 9:44:37,2024-11-08 12:05:37,213.159.73.153,10.9.49.128,443.0,TCP,Malware detectado,Malware,Alta,WS-RH-005,Windows 10 Pro,China,,ANA001,1197945,568426,En revisión,141,FALSE,TRUE
EVT102068,2024-03-08 18:05:26,2024-03-08 18:31:26,66.247.202.136,10.4.12.200,80.0,ICMP,Acceso no autorizado,Control de acceso,Alta,FW-DMZ,Cisco ASA,INDIA,user_martinez11,ANA006,908496,1118646,Alertado,8508,FALSE,TRUE
EVT103623,2024-08-10 11:47:04,2024-08-10 12:39:04,185.13.166.188,10.3.37.196,8443.0,HTTPS,Escalación de privilegios,Control de acceso,Crítica,SRV-MONITOR,Linux Ubuntu 22.04,México,,ANA009,1502190,1016202,Cuarentenado,52,FALSE,TRUE
EVT100529,2024-04-15 13:50:04,2024-04-15 16:08:04,118.98.203.203,10.4.41.94,22.0,TCP,Exfiltración de datos,Exfiltración,Alta,APP-CRM-01,Linux Ubuntu 20.04,Estados Unidos,user_lopez92,ANA008,1702146,419206,Bloqueado,138,FALSE,TRUE
EVT103308,2024-04-10 9:10:54,2024-04-10 10:57:54,203.34.156.249,10.0.16.166,1433.0,TCP,DDoS,Disponibilidad,Alta,NAS-BACKUP-01,Synology DSM,Alemania,user_garcia51,ANA006,3175954,120786,Cuarentenado,107,FALSE,TRUE
EVT103859,2024-03-06 11:34:28,,185.167.236.167,10.4.49.125,8443.0,FTP,Phishing detectado,Ingeniería social,Media,SRV-AD-PRIMARY,Windows Server 2022,India,,ANA003,3741507,1100447,Bloqueado,93,FALSE,FALSE
EVT105339,2024-04-04 3:43:07,2024-04-04 4:29:07,213.204.112.71,10.8.18.228,53.0,RDP,Ransomware detectado,Malware,Crítica,FW-DMZ,Cisco ASA,México,user_gonzalez68,ANA009,1314926,1571449,Bloqueado,46,FALSE,TRUE
EVT100636,2024-02-17 14:54:59,2024-02-17 21:27:59,103.132.155.51,10.5.50.113,5432.0,UDP,Inyección SQL,Web,Media,FW-PERIMETRO,Fortinet FortiOS,Corea del Norte,user_perez45,ANA013,3535219,417590,En revisión,393,FALSE,TRUE
EVT101269,2024-01-26 13:51:50,2024-01-26 15:30:50,151.249.21.5,10.2.47.235,53.0,UDP,Movimiento lateral,Post-explotación,Alta,SRV-AD-REPLICA,Windows Server 2022,ALEMANIA,user_perez77,ANA013,1991930,1990558,En revisión,99,FALSE,TRUE
EVT100185,2024-06-02 14:30:21,2024-06-02 15:32:21,118.156.212.234,10.8.31.220,5432.0,ICMP,Malware detectado,Malware,Alta,FW-DMZ,Cisco ASA,Ucrania,user_gonzalez83,ANA013,175859,1153436,Alertado,62,FALSE,TRUE
EVT101394,2024-05-03 12:37:12,2024-05-03 14:39:12,185.240.55.12,10.10.14.217,8443.0,TCP,Movimiento lateral,Post-explotación,Alta,WS-FIN-014,Windows 11 Pro,Corea del Norte,user_hernandez19,ANA003,1407344,1228885,Alertado,122,FALSE,TRUE
EVT103856,2024-02-10 17:19:09,,10.7.49.22,10.2.25.168,8443.0,SMB,Movimiento lateral,Post-explotación,Crítica,SRV-AD-REPLICA,Windows Server 2022,México,user_martinez01,ANA002,4894515,1396967,En revisión,49,FALSE,FALSE
EVT104758,2024-04-26 0:31:17,2024-04-26 2:38:17,167.231.228.148,10.3.33.189,80.0,HTTP,Malware detectado,Malware,Alta,FW-DMZ,Cisco ASA,Rusia,,ANA011,3578047,1526109,Cuarentenado,127,FALSE,TRUE
EVT101797,2024-05-30 14:56:16,2024-05-30 15:35:16,221.163.225.168,10.2.4.153,8080.0,HTTPS,Movimiento lateral,Post-explotación,Crítica,SRV-MAIL-01,Windows Server 2019,Estados Unidos,user_garcia63,ANA011,718150,526295,Cuarentenado,39,FALSE,TRUE
EVT102979,2024-06-27 14:24:40,2024-06-27 15:57:40,10.1.46.52,10.1.40.156,8080.0,SSH,XSS detectado,Web,Media,SRV-MAIL-01,Windows Server 2019,México,,ANA011,2192677,1398458,Alertado,93,TRUE,TRUE
EVT101441,03/02/2024 6:00:46,2024-02-03 12:32:46,118.202.244.106,10.3.36.134,3389.0,FTP,Phishing detectado,Ingeniería social,Media,WS-FIN-022,Windows 11 Pro,México,user_hernandez51,ANA002,1397106,1983094,En revisión,392,FALSE,TRUE
EVT104130,2024-03-08 22:53:21,2024-03-08 23:51:21,78.80.151.225,10.7.35.115,445.0,SSH,Exfiltración de datos,Exfiltración,Crítica,WS-FIN-014,Windows 11 Pro,India,user_gonzalez42,ANA014,1652769,1368509,Cuarentenado,58,FALSE,TRUE
EVT105374,2024-10-20 20:54:04,2024-10-20 21:33:04,10.10.49.53,10.4.32.235,25.0,FTP,Escalación de privilegios,Control de acceso,Crítica,WS-FIN-014,Windows 11 Pro,México,user_gonzalez83,ANA010,4332089,1988457,Alertado,39,FALSE,TRUE
EVT103811,2024-01-20 19:23:15,2024-01-20 22:20:15,66.205.1.187,10.1.23.38,5432.0,RDP,Inyección SQL,Web,Media,SRV-WEB-02,Linux Ubuntu 22.04,Holanda,user_martinez72,ANA014,1622949,1298410,Alertado,177,FALSE,TRUE
EVT101535,2024-08-28 3:58:45,2024-08-28 4:20:45,10.4.40.210,10.3.15.200,21.0,FTP,Malware detectado,Malware,Crítica,WS-IT-031,macOS Ventura,México,user_garcia66,ANA009,2012954,857060,Alertado,22,FALSE,TRUE
EVT102913,10/04/2024 10:40:51,2024-04-10 11:32:51,167.103.125.152,10.10.37.38,21.0,UDP,Escalación de privilegios,Control de acceso,Alta,WS-FIN-022,Windows 11 Pro,Alemania,user_martinez92,ANA006,1956083,36612,Alertado,52,TRUE,TRUE
EVT103188,2024-04-13 18:00:39,2024-04-13 19:28:39,195.154.86.84,10.0.15.217,8080.0,RDP,DDoS,Disponibilidad,Alta,SRV-VPNGATEWAY,Linux Debian 11,Alemania,user_perez45,ANA013,3943711,1969147,En revisión,88,FALSE,TRUE
EVT101273,2024-05-29 13:40:06,2024-05-29 17:24:06,134.28.52.46,10.0.10.198,21.0,ICMP,Login exitoso,Autenticación,Baja,SRV-MAIL-01,Windows Server 2019,Irán,user_martinez92,ANA010,2588117,1963701,Permitido,224,TRUE,TRUE
EVT102467,2024-08-18 22:09:41,2024-08-18 23:01:41,167.168.129.102,10.4.25.161,22.0,UDP,Escalación de privilegios,Control de acceso,Crítica,SWITCH-DIST-01,Cisco IOS,China,user_perez45,ANA002,2558284,1879106,Bloqueado,52,FALSE,TRUE
EVT103688,2024-10-26 19:55:11,2024-10-26 21:49:11,167.113.17.86,10.0.6.234,80.0,FTP,Escaneo de puertos,Reconocimiento,Media,APP-ERP-PROD,Windows Server 2019,Alemania,user_garcia47,ANA003,152928,943165,Bloqueado,114,FALSE,TRUE
EVT100607,2024-03-14 9:31:55,2024-03-14 10:09:55,167.44.2.37,10.2.2.46,5432.0,SMB,Movimiento lateral,Post-explotación,Crítica,APP-CRM-01,Linux Ubuntu 20.04,México,user_gonzalez96,ANA010,4191368,251745,Bloqueado,38,FALSE,TRUE
EVT104322,2024-12-23 10:57:40,2024-12-24 3:28:40,185.134.232.203,10.4.48.19,8080.0,SSH,XSS detectado,Web,Baja,SRV-VPNGATEWAY,Linux Debian 11,Corea del Norte,user_hernandez19,ANA009,2014037,818512,Bloqueado,991,FALSE,TRUE
EVT101712,2024-07-11 23:29:11,2024-07-12 0:13:11,118.65.240.231,10.5.34.204,443.0,HTTPS,Ransomware detectado,Malware,Crítica,WS-IT-031,macOS Ventura,México,user_martinez72,ANA013,2899406,771442,Bloqueado,44,FALSE,TRUE
EVT104037,2024-12-24 19:55:45,2024-12-24 22:33:45,203.176.197.184,10.2.14.1,21.0,DNS,Acceso no autorizado,Control de acceso,Alta,APP-ERP-PROD,Windows Server 2019,Rusia,user_sanchez99,ANA010,1202858,894572,Cuarentenado,158,FALSE,TRUE
EVT102199,2024-01-07 13:13:58,2024-01-07 18:24:58,195.147.95.200,10.9.20.145,8443.0,DNS,XSS detectado,Web,Media,FW-PERIMETRO,Fortinet FortiOS,Estados Unidos,user_hernandez33,ANA010,489746,867537,Bloqueado,311,FALSE,TRUE
EVT100955,2024-04-15 18:59:22,,151.163.221.145,10.5.28.107,3389.0,HTTPS,Acceso no autorizado,Control de acceso,Alta,WS-IT-031,macOS Ventura,Corea del Norte,user_lopez87,ANA007,3827807,786464,En revisión,134,FALSE,FALSE
EVT102579,2024-04-09 6:22:21,,45.242.7.125,10.6.31.57,445.0,RDP,Malware detectado,Malware,Alta,SRV-AD-PRIMARY,Windows Server 2022,Alemania,user_martinez72,ANA002,4079652,1219465,Bloqueado,157,FALSE,TRUE
EVT104083,2024-07-25 9:38:18,2024-07-25 16:01:18,221.114.128.8,10.7.30.216,22.0,HTTPS,Inyección SQL,Web,Media,APP-CRM-01,Linux Ubuntu 20.04,Rusia,user_rodriguez39,ANA006,1448523,647317,Permitido,383,TRUE,TRUE
EVT104667,2024-09-06 11:40:23,2024-09-06 13:31:23,167.19.128.107,10.6.9.136,53.0,SSH,Movimiento lateral,Post-explotación,Alta,SRV-DB-DEV,Linux CentOS 8,India,user_gonzalez50,ANA014,879071,725894,Alertado,111,FALSE,TRUE
EVT104884,2024-07-08 16:06:37,2024-07-08 21:21:37,151.242.1.145,10.4.25.42,8080.0,SSH,XSS detectado,Web,Media,SRV-AD-PRIMARY,Windows Server 2022,Holanda,user_martinez11,ANA015,1619007,260904,Bloqueado,315,FALSE,TRUE
EVT104101,2024-09-22 7:17:36,,66.18.118.36,10.1.24.226,1433.0,UDP,Malware detectado,Malware,Crítica,WS-IT-031,macOS Ventura,Corea del Norte,,ANA004,783617,1330923,En revisión,60,FALSE,FALSE
EVT102852,2024-02-24 8:27:11,2024-02-24 9:04:11,10.3.42.64,10.1.17.130,22.0,DNS,Malware detectado,Malware,Alta,SRV-DB-DEV,Linux CentOS 8,México,user_hernandez20,ANA004,1295348,1674513,En revisión,37,FALSE,TRUE
EVT100403,2024-03-31 8:56:37,2024-03-31 9:19:37,103.238.91.129,10.8.49.80,53.0,RDP,Ransomware detectado,Malware,Crítica,SRV-DB-PROD,Linux CentOS 8,China,user_perez71,ANA013,3627405,251674,Alertado,23,FALSE,TRUE
EVT102071,2024-11-04 20:00:31,2024-11-05 4:28:31,195.170.26.166,10.0.8.191,443.0,FTP,Login exitoso,Autenticación,Baja,WS-FIN-014,Windows 11 Pro,Estados Unidos,user_martinez21,ANA002,321615,1470684,Bloqueado,508,FALSE,TRUE
EVT105246,2024-07-23 10:34:15,2024-07-23 11:36:15,221.76.219.24,10.3.42.175,445.0,DNS,Escalación de privilegios,Control de acceso,Alta,SRV-VPNGATEWAY,Linux Debian 11,México,user_martinez34,ANA006,3993046,872970,Cuarentenado,62,FALSE,TRUE
EVT101977,2024-10-23 20:25:06,,10.0.13.213,10.0.22.59,53.0,HTTP,Escalación de privilegios,Control de acceso,Crítica,SRV-AD-PRIMARY,Windows Server 2022,México,user_perez45,ANA002,662914,396671,Alertado,52,FALSE,FALSE
EVT100158,2024-08-23 2:59:35,2024-08-23 3:19:35,10.1.11.69,10.6.42.217,443.0,HTTPS,Exfiltración de datos,Exfiltración,Crítica,ROUTER-CORE,Cisco IOS,México,user_gonzalez64,ANA014,561160,225830,Cuarentenado,20,FALSE,TRUE
EVT101748,2024-11-18 7:06:49,2024-11-18 7:44:49,151.11.41.233,10.9.22.245,5432.0,HTTPS,Movimiento lateral,Post-explotación,Crítica,SRV-DB-DEV,Linux CentOS 8,Rusia,user_lopez92,ANA002,4533429,471473,Bloqueado,38,FALSE,TRUE
EVT102909,2024-05-26 10:40:47,2024-05-26 11:04:47,118.222.100.210,10.8.1.204,8443.0,RDP,DDoS,Disponibilidad,Alta,WS-IT-031,macOS Ventura,Estados Unidos,user_martinez01,ANA015,3817234,471173,Alertado,24,FALSE,TRUE
EVT104194,2024-12-04 14:25:10,2024-12-05 12:11:10,203.64.58.227,10.9.41.7,8080.0,HTTP,Login fallido,Autenticación,Baja,WS-RH-005,Windows 10 Pro,Ucrania,user_martinez34,ANA008,3190016,1036720,Bloqueado,1306,FALSE,TRUE
EVT100902,2024-10-05 15:50:29,2024-10-05 16:14:29,66.237.165.191,10.8.42.75,25.0,ICMP,Movimiento lateral,Post-explotación,crítica,SRV-WEB-01,Linux Ubuntu 22.04,Corea del Norte,user_garcia69,ANA003,2516001,409567,Alertado,24,FALSE,TRUE
EVT100352,25/03/2024 16:48:39,2024-03-25 22:50:39,66.120.237.112,10.10.14.249,80.0,SSH,login fallido,Autenticación,Media,NAS-BACKUP-01,Synology DSM,China,user_lopez53,ANA008,2353566,906906,Alertado,362,TRUE,TRUE
EVT101230,05/03/2024 20:14,2024-05-04 14:41:16,78.206.131.175,10.9.5.68,53.0,ICMP,Login exitoso,Autenticación,Baja,SRV-DB-PROD,Linux CentOS 8,Ucrania,user_perez51,ANA009,609560,154086,Permitido,1107,TRUE,TRUE
EVT105153,2024-01-20 2:39:10,2024-01-20 2:59:10,213.69.95.224,10.5.9.86,3389.0,DNS,Ransomware detectado,Malware,Crítica,WS-FIN-014,Windows 11 Pro,China,,ANA010,2101013,282360,Bloqueado,20,FALSE,TRUE
EVT102140,2024-05-23 15:58:27,2024-05-23 16:11:27,78.137.37.164,10.7.21.23,443.0,UDP,Inyección SQL,Web,Crítica,NAS-BACKUP-01,Synology DSM,Brasil,user_martinez42,ANA011,1576058,959154,En revisión,13,FALSE,TRUE
EVT100444,01/05/2024 8:55,,10.4.24.125,10.1.4.173,5432.0,TCP,Escaneo de puertos,Reconocimiento,Baja,SRV-WEB-01,Linux Ubuntu 22.04,México,user_perez77,ANA015,1350640,1267235,En revisión,925,FALSE,FALSE
EVT105456,2024-04-22 14:06:54,2024-04-22 15:11:54,10.0.6.90,10.6.48.173,443.0,RDP,Login exitoso,Autenticación,Media,APP-ERP-PROD,Windows Server 2019,México,,ANA015,619750,749987,Bloqueado,65,FALSE,TRUE
EVT100754,2024-01-25 8:08:18,2024-01-25 9:30:18,134.247.177.143,10.9.47.45,53.0,TCP,Phishing detectado,Ingeniería social,Alta,SRV-WEB-01,Linux Ubuntu 22.04,Rusia,user_lopez71,,4840054,1705286,Alertado,82,FALSE,TRUE
EVT101737,2024-08-21 9:23:10,2024-08-21 9:57:10,134.51.31.75,10.7.27.96,445.0,DNS,Exfiltración de datos,Exfiltración,Crítica,NAS-BACKUP-01,Synology DSM,Brasil,user_garcia69,ANA004,179254,1562749,En revisión,34,FALSE,TRUE
EVT102971,2024-10-06 11:00:04,2024-10-06 11:15:04,45.118.216.100,10.7.13.232,5432.0,HTTP,Malware detectado,Malware,Alta,SRV-VPNGATEWAY,Linux Debian 11,México,user_gonzalez30,ANA013,4868617,827682,Cuarentenado,15,FALSE,TRUE
EVT103714,2024-10-26 8:06:18,2024-10-26 8:52:18,10.5.15.239,10.9.22.29,1433.0,SSH,Login exitoso,Autenticación,Media,WS-IT-031,macOS Ventura,México,user_sanchez83,ANA010,4883091,645982,BLOQUEADO,46,FALSE,TRUE
EVT105488,2024-08-17 17:07:42,2024-08-17 17:42:42,10.10.3.13,10.10.14.222,445.0,UDP,Acceso no autorizado,Control de acceso,Crítica,SRV-AD-REPLICA,Windows Server 2022,México,user_gonzalez96,ANA014,365120,532572,En revisión,35,FALSE,TRUE
EVT102920,2024-09-28 18:53:18,2024-09-28 19:35:18,78.25.15.111,10.8.27.169,23.0,HTTP,Acceso no autorizado,Control de acceso,Alta,FW-DMZ,Cisco ASA,Estados Unidos,user_garcia69,ANA004,4124457,1430453,Bloqueado,42,FALSE,TRUE
EVT100311,2024-10-19 14:08:41,2024-10-19 15:02:41,185.252.38.152,10.4.9.147,80.0,DNS,Escalación de privilegios,Control de acceso,Crítica,WS-FIN-022,Windows 11 Pro,Irán,user_hernandez19,ANA002,2758115,810149,Alertado,54,FALSE,TRUE
EVT103423,2024-05-28 6:23:44,2024-05-28 8:04:44,45.229.17.125,10.10.13.31,3306.0,UDP,Exfiltración de datos,Exfiltración,Alta,ROUTER-CORE,Cisco IOS,Brasil,user_gonzalez50,ANA009,898826,1550887,Alertado,101,FALSE,TRUE
EVT100548,2024-06-17 4:13:53,2024-06-17 4:24:53,78.33.228.186,10.2.27.215,23.0,FTP,Movimiento lateral,Post-explotación,Crítica,FW-DMZ,Cisco ASA,Corea del Norte,user_lopez53,ANA013,1208043,333885,Bloqueado,11,FALSE,TRUE
EVT100661,2024-11-26 17:36:19,2024-11-26 18:19:19,195.251.69.207,10.2.26.38,445.0,HTTPS,ddos,Disponibilidad,Alta,FW-DMZ,Cisco ASA,Rumania,,ANA011,4641201,166126,Cuarentenado,43,FALSE,TRUE
EVT103794,2024-07-07 14:38:53,2024-07-07 14:42:53,10.5.49.249,10.8.21.211,53.0,FTP,Ransomware detectado,Malware,Crítica,SRV-DB-PROD,Linux CentOS 8,México,user_perez71,ANA013,3034974,1145445,Alertado,4,FALSE,TRUE
EVT105253,2024-11-22 18:10:22,2024-11-23 17:00:22,45.161.156.5,10.8.50.155,443.0,FTP,XSS detectado,Web,Baja,SRV-MAIL-01,Windows Server 2019,India,user_perez38,ANA002,3252186,404374,Alertado,1370,TRUE,TRUE
EVT101989,2024-07-23 9:57:20,,10.8.33.161,10.2.39.111,3306.0,UDP,Movimiento lateral,Post-explotación,Crítica,WS-RH-005,Windows 10 Pro,México,user_hernandez20,ANA006,40136,1431647,Bloqueado,56,FALSE,FALSE
EVT103665,2024-05-26 16:51:08,2024-05-26 23:47:08,10.10.4.135,10.4.27.145,21.0,FTP,Escaneo de puertos,Reconocimiento,Media,SRV-MONITOR,Linux Ubuntu 22.04,México,user_lopez71,ANA005,371711,1772158,Permitido,416,TRUE,TRUE
EVT100306,2024-05-31 19:33:44,,167.153.244.159,10.9.33.140,22.0,FTP,Escaneo de puertos,Reconocimiento,Media,NAS-BACKUP-01,Synology DSM,Holanda,user_rodriguez82,ANA008,2701760,1139986,Alertado,212,FALSE,FALSE
EVT102335,2024-02-01 11:34:50,2024-02-01 12:38:50,10.5.32.135,10.1.19.204,25.0,SSH,Malware detectado,Malware,Alta,SRV-VPNGATEWAY,Linux Debian 11,México,user_lopez21,ANA014,1708762,739131,Cuarentenado,64,FALSE,TRUE
EVT100694,2024-09-24 7:34:38,,103.246.112.173,10.2.48.101,22.0,DNS,Escaneo de red,Reconocimiento,Media,WS-FIN-014,Windows 11 Pro,Rusia,user_garcia66,ANA007,4538743,19825,Bloqueado,48,FALSE,FALSE
EVT102356,2024-08-14 12:53:36,2024-08-14 13:58:36,10.4.29.55,10.8.7.47,3306.0,RDP,DDoS,Disponibilidad,Alta,SRV-VPNGATEWAY,Linux Debian 11,México,user_rodriguez95,ANA001,3327615,461083,En revisión,65,FALSE,TRUE
EVT103702,2024-06-24 11:52:02,2024-06-24 12:14:02,203.42.174.206,10.2.5.24,8080.0,TCP,Escalación de privilegios,Control de acceso,Alta,FW-PERIMETRO,Fortinet FortiOS,Brasil,,ANA002,1751420,2069,Alertado,22,FALSE,TRUE
EVT103804,2024-03-23 12:35:08,,78.29.151.169,10.9.47.211,22.0,DNS,XSS detectado,Web,Media,FW-PERIMETRO,Fortinet FortiOS,México,user_perez45,ANA005,3614993,1156579,Bloqueado,392,FALSE,FALSE
EVT101927,2024-09-27 12:46:28,2024-09-28 7:16:28,10.6.0.237,10.10.29.62,22.0,RDP,Login exitoso,Autenticación,Baja,APP-ERP-PROD,Windows Server 2019,México,user_gonzalez64,ANA011,2589631,1614213,Alertado,1110,TRUE,TRUE
EVT100684,2024-08-04 20:29:49,,203.218.48.240,10.10.47.200,1433.0,HTTPS,Ransomware detectado,Malware,CRÍTICA,SRV-WEB-01,Linux Ubuntu 22.04,Ucrania,user_lopez53,ANA003,3390528,1685756,Bloqueado,16,FALSE,FALSE
EVT103427,2024-05-01 19:00:56,2024-05-01 19:51:56,78.24.167.191,10.5.31.22,53.0,RDP,DDoS,Disponibilidad,Alta,FW-DMZ,Cisco ASA,Irán,user_ramirez52,ANA007,1976652,1314735,Permitido,51,TRUE,TRUE
EVT100749,2024-10-20 10:18:59,2024-10-20 11:10:59,10.1.24.37,10.2.44.150,22.0,SMB,Ransomware detectado,Malware,Crítica,APP-ERP-PROD,Windows Server 2019,México,user_garcia27,ANA010,1537430,1100131,En revisión,52,FALSE,TRUE
EVT103638,2024-04-04 17:21:05,2024-04-04 18:46:05,213.96.169.198,10.1.50.232,8443.0,UDP,Movimiento lateral,Post-explotación,Alta,SRV-MAIL-01,Windows Server 2019,Rumania,user_hernandez13,ANA007,1681090,1831302,En revisión,85,FALSE,TRUE
EVT103218,2024-10-28 9:08:07,2024-10-28 9:13:07,66.27.117.145,10.7.13.51,5432.0,SMB,Malware detectado,Malware,Crítica,WS-RH-005,Windows 10 Pro,Ucrania,user_sanchez99,ANA003,1583825,705695,Alertado,1435,FALSE,TRUE
EVT103940,2024-02-17 15:43:36,2024-02-17 16:13:36,167.231.8.82,10.2.37.218,3389.0,UDP,Exfiltración de datos,Exfiltración,Alta,SRV-VPNGATEWAY,Linux Debian 11,Irán,,ANA015,3637547,947003,Alertado,933,FALSE,TRUE
EVT101266,2024-06-26 20:46:46,2024-06-26 22:39:46,10.10.35.133,10.2.28.201,23.0,TCP,Escaneo de puertos,Reconocimiento,Media,APP-CRM-01,Linux Ubuntu 20.04,México,user_gonzalez64,ANA007,223100,1947159,Cuarentenado,113,FALSE,TRUE
EVT103985,2024-01-28 15:20:39,2024-01-28 15:35:39,10.6.15.54,10.9.8.56,80.0,HTTP,Movimiento lateral,Post-explotación,Crítica,WS-IT-031,macOS Ventura,México,user_lopez53,ANA013,3749803,358448,Cuarentenado,15,FALSE,TRUE
EVT104192,2024-01-03 15:31:54,,221.222.78.207,10.7.23.19,21.0,DNS,Escaneo de red,Reconocimiento,Media,FW-DMZ,Cisco ASA,México,,ANA013,4106299,1681041,En revisión,476,FALSE,FALSE
EVT104882,2024-01-06 12:21:36,2024-01-06 16:19:36,66.172.225.102,10.10.43.241,3389.0,UDP,Escaneo de red,Reconocimiento,Media,FW-DMZ,Cisco ASA,México,user_rodriguez39,ANA011,3592284,1681149,Permitido,238,TRUE,TRUE
EVT104054,2024-01-23 1:23:26,2024-01-23 1:34:26,10.6.5.239,10.9.24.22,1433.0,HTTPS,Fuerza bruta,Autenticación,Urgente,SWITCH-DIST-01,Cisco IOS,México,user_lopez87,ANA011,1328680,1542141,Cuarentenado,11,FALSE,TRUE
EVT102134,2024-04-22 14:21:11,2024-04-22 17:37:11,185.221.181.86,10.6.47.54,8080.0,HTTP,Login fallido,Autenticación,Media,WS-FIN-022,Windows 11 Pro,Ucrania,,ANA001,2881803,984295,Bloqueado,196,FALSE,TRUE
EVT103083,2024-12-30 10:10:38,2024-12-30 13:00:38,134.42.192.150,10.3.17.170,8443.0,DNS,Phishing detectado,Ingeniería social,Alta,SRV-MONITOR,Linux Ubuntu 22.04,Alemania,user_gonzalez50,ANA015,898942,1485340,Bloqueado,170,FALSE,TRUE
EVT103061,2024-11-27 17:34:53,2024-11-27 17:05:53,45.213.111.158,10.1.40.200,3306.0,RDP,Ransomware detectado,Malware,Crítica,APP-CRM-01,Linux Ubuntu 20.04,Irán,user_rodriguez78,ANA007,4501915,1440989,Alertado,26,FALSE,TRUE
EVT103025,2024-09-22 1:33:33,2024-09-22 2:03:33,134.15.231.210,10.4.30.181,3389.0,HTTP,Fuerza bruta,Autenticación,Crítica,SWITCH-DIST-01,Cisco IOS,Holanda,user_perez77,ANA011,4128061,1687446,permitido,30,TRUE,TRUE
EVT100970,2024-06-28 13:23:53,2024-06-28 14:12:53,10.0.43.158,10.9.42.22,8443.0,HTTPS,Phishing detectado,Ingeniería social,Media,SWITCH-DIST-01,Cisco IOS,México,user_rodriguez39,ANA011,1465753,59865,Permitido,49,TRUE,TRUE
EVT100013,2024-05-23 18:10:45,2024-05-24 1:26:45,78.206.26.211,10.1.30.250,80.0,HTTPS,Phishing detectado,Ingeniería social,Media,APP-ERP-PROD,Windows Server 2019,Corea del Norte,user_garcia88,ANA012,3152533,720607,En revisión,436,FALSE,TRUE
EVT100873,2024-11-03 8:25:12,2024-11-03 14:36:12,45.109.222.106,10.0.21.57,443.0,ICMP,Login exitoso,Autenticación,Media,FW-DMZ,Cisco ASA,Corea del Norte,user_garcia51,ANA003,2385064,153361,En revisión,371,FALSE,TRUE
EVT103771,2024-10-22 14:05:35,,167.183.189.78,10.1.4.96,23.0,HTTPS,Acceso no autorizado,Web Attack,Alta,SRV-AD-PRIMARY,Windows Server 2022,Ucrania,,ANA001,2753571,1857486,En revisión,32,FALSE,FALSE
